       385.91802       332.94321       268.60619
       350.80694       320.16708       274.09907
       362.16788       279.55696       234.65756
       15.759643       327.40098       272.89897
       6.9834079       284.03294       231.54022
       338.04119       282.12269       281.63245
       8.8182008       311.31048       317.30849
       351.02108       267.22733       247.29127
       21.386567       245.61003       281.85587
       388.78079       233.21989       271.46201
       34.768625       295.44399       293.54052
       351.04782       254.45711       296.52942
       368.19627       240.72158       259.60660
      0.92768659       298.23093       325.78418
       13.933922       322.32008       258.46082
       17.698659       241.65223       280.90704
       340.05657       288.18825       295.34292
       362.93410       329.08453       282.45331
       346.93486       253.11454       281.92040
       361.48211       314.50748       245.83279
       16.912292       242.80206       266.59086
       23.491193       315.07527       257.87319
       23.295213       253.45433       256.36298
       380.14197       290.26794       227.10561
       15.580249       262.99416       241.62285
       382.05745       303.38119       231.77779
       385.78347       259.62179       234.22321
       399.10647       323.03938       246.94008
       359.93407       322.40869       262.14858
       390.57875       321.25268       314.74848
       17.315750       244.15028       268.39567
       397.12458       313.02407       237.18198
       388.53145       233.53880       278.36243
       22.217256       296.64204       312.86865
       399.97256       267.48850       230.30774
       377.36890       244.32639       308.95841
       11.675818       239.25031       270.46329
       351.57068       319.98496       270.60558
       13.275077       240.13691       291.48626
       361.43834       326.35624       269.39710
       374.13325       285.80759       328.24372
       357.72740       287.98020       238.23322
       23.937694       310.51728       302.14102
       345.36645       305.91868       292.64964
       351.78043       295.23420       312.47679
       391.87583       270.09749       229.19690
       5.6670971       273.46047       324.35519
       23.392415       279.24929       242.60935
       372.98769       318.23185       243.01431
       30.816965       267.58277       301.45314
       365.18998       285.12264       232.91510
       346.89688       255.64435       293.62378
       4.2055846       301.62409       234.05462
       381.08972       332.30332       262.79140
       342.84224       268.78721       295.85462
       31.619307       261.23540       291.27142
       26.896848       251.65276       278.46851
       357.53803       262.33602       244.02889
       27.286624       287.44192       244.42781
       362.37143       242.20779       290.99531
       357.51501       276.64751       236.77615
       30.497396       307.92995       297.13612
       394.89406       333.89278       290.38928
       372.58268       331.28086       283.91898
       32.512900       260.85114       288.18124
       340.45924       279.78787       263.08804
       388.27566       329.57846       257.40646
       361.77130       321.07481       300.85007
       381.87970       305.15177       233.08518
       3.8453912       263.06816       322.82133
       26.690364       315.35126       271.66170
       26.821051       262.16264       254.21885
       377.91447       297.54963       231.19809
       35.548973       299.98321       293.15387
       343.41855       270.92944       299.49248
       381.84809       334.95644       282.81434
       383.75380       247.50417       314.80990
       363.08897       239.25382       288.14502
       381.01370       257.64802       322.77161
       18.983270       286.45414       319.51048
       15.941092       302.04840       316.81664
       371.66766       238.86043       294.83384
       371.77033       262.29275       236.06337
       355.63110       319.38382       296.55116
       388.47481       243.37308       308.79220
       382.76782       261.92487       324.10367
       7.1189550       331.34160       272.21562
       388.41554       263.97479       230.09447
       24.924295       261.00019       304.29999
       2.6234712       296.21773       325.91657
       381.23495       280.33784       328.93777
       397.70805       254.61643       320.05683
       394.69937       248.65799       314.98615
       384.50732       322.07223       244.23502
       379.59290       312.15095       236.99272
       344.39142       301.40754       259.73055
       364.76830       238.96979       277.81803
       24.631170       272.61483       311.35608
       354.26322       284.31549       241.20993
       363.24652       242.50259       294.54993
       346.10283       260.04464       262.03907
       376.88328       281.32826       228.12488
       367.33928       285.21901       231.54028
       1.3148824       279.01241       327.52629
       20.172144       279.22643       238.35525
       358.38910       243.90605       292.76976
       385.43102       307.27870       233.21565
       382.94552       236.84171       298.49846
       33.647920       262.94821       267.57143
       386.76495       264.99476       326.88878
       36.836978       289.38514       266.68372
       5.6702075       266.30325       233.94703
       37.563497       274.84617       273.26906
       27.518483       295.49728       249.16767
       2.6380155       270.99744       230.11349
       6.1533227       243.72508       252.97562
       362.27966       283.55897       234.14783
       398.47571       295.19612       228.98163
       397.43090       261.21551       324.53204
       357.82483       263.89070       315.14111
       383.96707       311.97885       321.35961
       337.44928       289.21420       271.53752
       338.86017       276.24834       264.86718
       32.735445       262.46589       268.86992
       377.99012       332.04996       288.73929
       356.26889       244.96069       286.28503
       340.62855       278.18135       260.42038
       395.90728       330.13008       295.65236
       397.36939       315.73290       317.44489
       23.301715       258.97479       307.36483
       389.14421       302.95383       325.15604
       352.70483       280.78610       316.16584
       384.02411       262.25747       323.81373
       340.85904       286.42423       259.01384
       12.769771       304.52890       317.59455
       7.3393096       317.57779       245.95860
       344.25120       271.56521       300.88895
       23.484062       316.51529       291.94295
       18.286693       315.99508       254.42358
       396.46382       238.07521       255.20247
       23.866790       313.50763       297.89985
       360.31597       281.28917       320.41075
       20.904960       298.42289       314.89943
       26.940270       267.97499       248.03122
       362.01274       239.96954       284.10055
       380.57665       325.29130       249.03463
       351.04507       270.24097       246.28988
       27.358707       306.06353       303.52501
       396.25696       304.62536       323.15417
       366.04292       328.37888       267.39995
       372.14600       297.07103       232.36239
       337.62543       293.31103       285.83654
       399.20834       254.59932       319.78570
       35.247154       302.72671       267.08487
       371.39560       327.19684       259.99754
       372.05519       237.23362       267.44085
       383.71525       334.12751       278.15952
       27.857662       255.06024       261.60690
       337.09123       277.35497       285.94929
       19.018590       308.88626       244.92080
       378.79805       314.73150       318.92976
       32.640247       310.61497       280.40777
       33.974832       265.51364       289.21596
       353.80696       271.64043       241.48931
       360.55686       314.30007       310.76790
       376.59076       332.90054       280.68175
       378.01038       273.83051       327.74369
       13.864144       240.74692       279.12560
       19.825864       304.28620       312.30453
       353.07195       297.28648       243.28520
       29.147880       282.60811       246.62233
       2.1162601       333.62804       273.62471
       375.24123       233.13879       279.47990
       5.9139070       261.01553       320.91038
       345.59766       260.61846       296.81185
       383.26890       322.97945       309.71858
       37.132074       296.68407       271.34992
       391.69532       290.74175       328.29685
       33.030942       301.09622       263.10196
       370.59174       235.50708       274.39243
       359.31942       295.20184       239.07334
       365.31425       289.69182       234.07361
       365.89507       248.40733       247.89757
       38.529017       277.80004       277.97380
       34.236534       294.72393       260.14592
       9.8352028       310.51764       314.90910
       14.023604       284.31067       322.83903
       372.96287       331.99992       288.18647
       350.30479       298.93565       246.82758
       361.81339       300.88261       239.42859
       35.338352       268.58450       269.77983
       379.19105       248.91345       242.94087
       357.74399       251.36885       304.90699
       340.04071       287.63530       264.18675
       357.05049       297.76971       316.93608
       351.15005       252.59642       295.59472
       363.45121       325.32851       295.62327
       369.56713       298.23651       323.46864
       343.68284       261.37575       271.54166
       22.761912       270.43760       242.70336
       383.71452       234.83458       264.61649
       2.0678508       332.03667       283.54112
       353.91599       247.55753       287.36493
       347.69636       296.87768       251.21684
       389.42364       303.98616       325.45547
       2.1866979       235.35670       280.77651
       6.2585610       330.34653       289.75608
       32.868919       273.12793       299.88347
       4.7321604       244.28319       307.09892
       35.622414       303.88252       274.11729
       354.34265       317.41563       294.54689
       338.17503       275.05057       283.13648
       379.35826       261.50401       234.08576
       25.621991       317.38622       284.93366
       21.411300       321.20802       288.92618
       370.04778       238.67603       265.10813
       337.46935       289.81601       284.77976
       389.03372       324.93102       309.71176
       23.068338       280.25932       315.01815
       362.97693       259.98175       240.77757
       373.21464       240.69879       302.51286
       366.98634       237.89874       283.71650
      0.15949710       249.56007       314.16637
       371.01159       329.07446       259.08111
       349.54524       305.53680       303.99833
       345.55723       310.32528       267.57042
       1.4582530       252.69894       240.66477
       370.59776       288.10899       327.01590
       36.081309       281.95758       295.33093
       396.12557       292.38556       228.97299
       26.867716       281.42144       246.17853
       398.39797       315.19273       238.57146
       25.122206       272.29157       245.23275
       10.687483       325.90304       258.86794
       349.85066       261.59003       253.13739
       1.7417193       234.76131       279.12758
       346.10598       305.70601       257.87812
       341.80815       261.87400       273.28616
       9.7952104       288.61230       231.54534
       360.37412       271.29705       236.59129
       35.161953       298.01062       260.87131
       8.1111458       238.59811       286.96512
       23.853292       288.30736       315.32328
       32.978248       261.74218       269.68502
       345.80976       263.79175       257.77404
       374.14162       320.87794       309.25331
       370.76149       240.97979       301.97805
       34.379628       278.76273       257.71719
       35.882481       294.28714       293.52424
       386.54607       271.51249       328.38895
       379.98840       233.14243       281.22998
       342.52523       289.06143       258.17714
       349.28989       315.96009       274.80957
       362.38487       301.53804       319.08568
       347.37671       260.12453       258.20912
       375.23580       240.01539       301.98316
       362.38716       288.52958       321.73127
       396.31868       326.00746       305.61307
       33.859246       285.93292       257.69243
       33.423625       289.12873       300.15980
       36.866351       282.34594       294.14469
       338.41385       294.57676       269.16940
       376.43605       277.11559       228.77714
       364.25109       302.43381       319.37357
       373.84956       260.61907       321.62452
       36.885723       273.15712       268.37868
       9.9631434       249.59315       307.99574
       373.16827       298.06087       232.67974
       38.887352       289.65061       281.57866
       11.742126       240.33099       290.10729
       370.22816       329.04198       261.00702
       6.5599784       287.40734       230.65162
       6.6753712       292.19856       231.02690
       348.96405       258.08228       254.88604
       399.40617       234.91984       286.34477
       4.8247955       246.77233       308.91787
       380.34751       304.20048       325.06035
       21.217984       245.03011       283.33451
       351.02868       253.26315       294.16738
       363.62259       321.78742       302.18726
       378.55969       238.07349       256.32442
       394.73795       269.97468       228.69964
       19.465671       307.28136       245.52025
       346.56497       287.86721       308.14979
       344.15386       302.09589       262.56009
       387.02532       332.94353       289.66837
       366.34441       283.28881       232.67368
       34.527861       289.05089       299.31869
       372.76525       237.33120       292.82528
       363.77786       297.22155       321.13592
       24.858301       300.51644       246.27518
       337.63670       278.38482       281.61906
       394.64489       278.18679       227.93037
       6.0435376       236.42200       274.96430
       393.24652       290.96165       227.78747
       35.413090       303.30823       283.65566
       382.96357       332.65672       293.04666
       29.471636       264.28659       299.40290
       363.63374       318.07609       305.68849
       12.542280       240.91866       287.73418
       374.55491       257.11935       319.97095
       386.36407       251.44048       319.41458
       35.614580       281.46237       298.63204
       26.050602       305.84445       252.13302
       367.20643       322.41600       252.72077
       381.40531       276.04734       227.61550
       366.14698       302.96331       319.25563
       24.921548       248.68515       279.11685
       374.51940       257.48371       237.23058
       20.747644       295.47846       317.32943
       2.9982792       329.62112       261.86903
       370.97787       265.78851       233.44768
     0.023704042       329.27607       256.56622
       34.400656       286.67939       258.48742
       1.3116102       327.82637       256.99847
       30.977319       254.78120       277.14833
       22.449751       299.23528       244.37320
       390.93472       232.35997       283.97264
       15.089158       302.09714       240.09016
       362.44767       239.08231       275.68527
       27.306619       312.88373       267.29485
       3.4865583       330.27656       267.35973
       11.149011       249.81059       246.64292
       367.05542       289.26793       325.08260
       396.95385       333.71663       267.22865
       377.44791       236.17206       291.97892
      0.85557119       234.79678       272.15583
       9.7866029       263.03714       320.07247
       356.52911       253.15141       253.25152
       8.8155424       329.99022       283.23236
       30.846616       262.83742       300.13687
       10.696147       285.55629       324.54056
       15.825774       249.73610       252.16749
       391.83867       275.64188       328.38411
       32.434182       258.34202       273.51496
       2.4003753       233.79157       274.94685
       358.22276       311.55286       246.95141
       349.88423       256.68575       298.22786
       25.371904       311.50217       257.88542
       390.65693       332.43629       290.53147
       364.00818       245.67422       305.00822
       368.42272       235.89352       275.76902
       363.87498       238.75776       281.33094
       378.41144       298.50022       230.72855
       361.55296       239.52951       281.26333
       342.72624       267.58785       263.21149
       373.33908       292.10220       326.97404
       3.2506763       325.24482       253.19114
       373.67977       332.17519       279.26843
       31.015796       309.91273       278.59335
       349.71549       316.59123       271.17531
       342.79792       260.65775       289.64946
       353.99232       295.99498       315.07098
       397.55715       308.89633       322.34818
       396.23412       320.31832       313.46631
       8.9495607       240.98042       299.82424
       393.87045       240.29521       252.31307
       14.030818       257.16038       312.49053
       383.49322       308.08934       324.06399
       5.2889892       275.96888       326.02813
       24.244438       275.97450       243.94517
       362.44939       321.98074       302.83249
       373.44518       293.22364       327.44996
       1.6247784       282.30050       229.46871
       374.03551       288.44109       228.66307
       359.77195       245.48260       260.16819
       342.77379       260.50269       273.06223
       382.38404       263.36075       324.17240
       36.501701       266.90055       273.44114
       37.027811       291.95839       265.57870
       28.773353       288.45163       307.56177
       393.10863       333.63292       278.26622
       4.2114384       320.94940       248.55620
       371.69097       253.56405       241.18760
       17.031052       254.41262       309.28398
       350.60905       254.37060       298.38328
       396.75792       331.36813       292.20387
       9.9373717       277.96838       231.94882
       397.04885       258.07877       321.52747
       33.689082       289.26805       300.61106
       24.568307       308.56525       303.46717
       376.46450       262.57308       233.95582
       362.05522       246.42375       300.68943
       370.20272       304.41320       322.45490
       9.3525317       237.49282       280.90969
       25.907895       284.99975       243.45400
       3.2962760       250.18372       243.21879
       377.41068       242.51263       251.34920
       31.528037       286.09293       307.22097
       15.113751       298.60186       318.51850
       377.07658       333.29854       284.67400
       365.32042       283.85735       324.85739
       34.908978       297.44287       293.40326
       1.7349219       302.10098       233.23794
       33.808273       264.47121       267.99036
       26.730720       290.69511       245.02410
       344.56656       300.48294       298.41997
       22.565466       314.43865       257.11273
       353.60051       260.73975       247.79071
       22.572546       279.44197       314.39119
       21.872751       288.12571       241.12740
       20.891377       263.44792       245.43790
       385.28972       328.81350       301.20743
       23.004686       247.76428       287.10581
       34.324742       267.91783       295.78429
       19.335547       270.46885       240.75999
       24.038459       258.94819       253.69189
       370.41831       274.20103       325.46360
       393.34623       318.15250       315.79567
       9.8561887       317.62599       310.67951
       35.811628       265.64653       275.89964
       352.29260       311.52088       300.44138
       391.47018       301.49369       231.12697
       8.8753367       303.19763       320.21292
       22.975683       314.66021       297.15971
       357.69778       291.61358       237.31609
       39.761424       282.57855       273.75079
       390.45249       238.11926       254.00836
       3.9698078       332.33487       289.25371
       397.85664       233.96461       283.20562
       357.74615       322.23717       289.80952
       354.21434       309.03834       248.73975
       37.861521       287.78450       271.34912
       345.96524       305.23701       298.24560
       369.43741       330.68455       266.07676
       17.704963       306.57029       312.13191
       19.000409       318.84526       255.32518
       353.92081       265.61741       313.64789
       355.06454       304.29952       245.95813
       352.79645       315.28164       257.54779
       398.09491       274.46264       327.00644
       342.47983       305.41866       275.75307
       343.27892       266.45097       261.72239
       381.44775       233.36970       271.05026
       16.047309       287.34153       236.30389
       395.29689       250.63797       315.95289
       365.10927       327.86376       267.55624
       2.5984007       321.93408       249.01266
       14.655971       316.57450       308.91023
       337.75650       289.42742       280.98555
       22.118041       246.98333       273.00807
       6.6475146       248.39406       248.06385
       386.15453       332.55793       293.14763
       12.850259       248.26719       306.68080
       27.259012       298.82789       248.30231
       34.957621       295.58243       258.59614
       386.74785       291.56136       228.36527
       373.90345       239.93368       301.84075
       12.847273       318.18473       307.63025
       6.8726395       331.06807       271.92054
       379.36967       266.50089       324.78000
       384.56654       335.29367       286.48189
       336.97916       288.27467       276.34544
       16.789730       270.45195       320.05419
       385.49288       325.10134       250.23258
       371.03708       317.23348       314.34325
       347.68152       275.12692       309.31516
       36.121435       265.55563       278.55031
       19.210882       320.28656       262.15687
       371.70394       305.74355       236.43505
       35.051336       266.11965       276.28517
       357.18466       245.09019       262.86109
       8.5353325       245.84514       307.37580
       355.58104       244.55031       279.91614
       24.751150       271.90297       311.84216
       34.910328       283.91094       297.38478
      0.32162449       277.29610       328.22564
       13.562495       239.76131       276.42808
       5.8912782       250.51633       313.67524
       22.356014       295.99500       242.75057
       349.42659       305.20072       303.96258
       382.34648       290.00432       228.83583
       38.959988       288.52849       278.28947
       7.0061699       275.94768       325.28969
       6.2182146       330.69655       266.99862
       397.31698       287.79632       227.72886
       24.145341       286.93154       313.84749
       397.56871       235.89868       263.21993
       391.73196       277.38886       227.51377
      0.16291796       254.41287       317.91276
       357.83439       256.96173       247.22558
       33.655104       294.32526       260.21004
       361.48090       243.34629       260.75854
       373.46790       238.04306       263.61236
       346.42251       313.81995       270.47857
       390.88014       323.86356       247.97412
       22.195526       246.04454       277.01817
       31.518637       298.18561       253.95764
       344.31896       285.64277       306.58765
       359.69704       324.11967       292.76903
       374.49083       235.62765       275.25354
       31.938440       287.59723       250.97813
       342.16821       275.34222       297.70283
       340.94116       290.11112       296.46748
       36.816077       292.87466       287.97197
       1.9609702       241.51184       302.54813
       11.019909       238.08479       271.57555
       352.13530       310.88515       255.74210
       363.89550       248.18972       248.79748
       35.598460       299.38207       282.14151
       390.25410       330.38183       299.46261
       24.312241       319.07195       265.45821
       359.20557       294.91276       319.22675
       378.03353       233.29612       276.20632
       24.551693       268.97041       309.75614
       5.6882108       287.26309       327.58959
       38.321602       290.60061       269.13799
       23.005489       260.95316       248.22392
       348.51428       278.76680       309.67087
       17.584989       277.26468       237.80877
       7.2718671       293.54047       323.94164
       346.23669       257.87179       263.74859
       25.761517       300.27884       308.11404
       13.106007       301.24122       236.99634
       390.78494       260.58437       234.16418
       22.651724       266.32135       311.02027
       30.624072       301.92445       257.45134
       378.42122       291.82849       229.42187
       361.64674       320.63659       301.42214
       347.54685       305.24103       300.49866
      0.70511630       323.53135       248.50692
       353.85173       244.65684       281.85164
       380.96734       233.49365       270.20721
       398.22837       320.46284       312.18428
       22.598943       251.44946       261.38984
       4.6762460       274.09130       231.73266
       27.200617       256.04659       259.04370
       383.65967       300.34551       326.13194
       373.33498       235.89511       291.51319
       375.96004       236.83571       294.79021
       19.154790       259.67289       246.71437
       35.862261       289.02213       264.18636
       23.407028       311.06922       252.20260
       31.732371       294.14864       300.86058
       396.33397       309.67305       234.47849
       341.48213       302.28789       272.59555
       383.06538       279.70313       329.93530
       341.42609       267.82238       263.82994
       361.77157       242.16762       266.50788
       30.684673       272.43545       252.88871
       379.94454       233.33616       283.59970
       364.95243       310.54975       315.88115
       395.73013       334.67548       279.05468
       16.250611       271.01599       318.35339
       16.418723       266.90652       239.26532
       35.987318       294.99947       265.09496
       27.547620       291.29013       309.64203
       30.280337       281.94310       306.71111
       385.22978       332.98857       261.58177
       397.91152       241.71553       306.47578
       1.0520252       301.00526       325.74362
       389.46357       282.22002       330.24347
       21.929604       279.13847       240.18698
       339.28233       288.26921       292.16927
       26.924249       316.57230       279.68348
       343.42612       287.79201       304.39612
       379.79861       333.36775       280.18466
       341.36364       265.01577       264.98358
       336.08030       282.59464       272.23205
       394.43391       262.34108       233.47543
       388.62063       250.54836       317.18808
       3.3107664       243.47880       304.65786
       381.77563       310.38673       234.82039
       352.22574       291.73364       313.30726
       361.94948       277.23423       322.54598
       353.59290       320.02236       270.13414
       357.58931       248.13900       259.37159
       390.09373       282.14700       227.52443
       4.4217742       256.71743       318.95008
       377.26196       238.50689       259.20181
       13.504880       282.09554       321.83246
       345.26752       280.27857       308.07571
      0.37774356       334.26613       278.71729
       376.62536       297.97644       327.21805
       37.006996       296.85494       269.50272
       380.86238       244.98220       246.10553
       360.27496       317.86669       251.58884
       366.51652       310.15284       241.15713
       386.03725       238.46653       301.89059
       15.934147       317.67736       254.14284
       11.692914       238.53290       280.22983
       399.40940       331.45124       263.79054
       397.66702       249.35574       241.52234
       29.145241       254.46061       277.01431
       372.49099       269.62926       232.65632
       396.53810       234.85088       266.94990
       355.27771       270.69338       316.89341
       391.16269       284.96060       227.00206
       380.80721       235.23334       295.55904
       18.198120       324.40656       272.10143
       8.1002639       299.46587       234.77877
       36.503024       300.25808       274.15317
       388.73923       327.51884       304.76783
       378.24872       327.70345       252.42709
       341.48557       294.71720       257.76863
       10.225122       274.46561       234.15267
       3.2119143       319.02294       311.59500
       5.0824283       261.65259       320.79521
       360.61221       252.02869       250.40120
     0.068147651       330.51077       261.18492
       2.4321122       332.26092       291.22034
       392.52322       297.77653       326.91678
       370.06473       291.15873       232.13115
       391.28122       243.28681       309.98674
       388.87244       333.92680       269.68554
       3.8870832       271.08407       326.20722
       364.99060       246.03446       253.06934
       380.01013       332.36810       262.73263
       354.41417       284.64362       316.20295
       28.623651       253.34371       269.97517
       382.58643       333.49746       288.67429
       389.13441       299.82673       229.82829
       348.00662       307.54815       254.71649
       3.8440853       293.53602       327.13932
       346.06458       257.26774       265.04324
       1.7985509       237.09389       261.78180
       357.90349       253.52322       306.79052
       33.578429       279.45463       302.20226
       364.81296       256.17176       314.04698
       343.98694       280.18672       305.85774
       23.963780       316.05522       292.89109
       347.43052       257.47234       263.88454
       370.63442       331.43386       272.72090
       343.94617       286.12496       253.34948
       366.10506       279.02852       323.57980
       346.03036       275.12599       308.07635
       341.24544       301.24360       286.43294
       393.57543       323.25181       244.55645
       391.01149       264.05659       232.14444
       370.09642       262.27407       321.58498
       339.30700       285.43563       265.37954
       19.684756       323.09484       288.01902
       388.18817       331.43195       261.39678
       339.04084       269.17576       285.21132
       28.572295       262.06755       300.21952
       36.321169       270.08992       287.20354
       355.21668       253.75406       304.42290
       368.32878       331.73267       275.55390
       368.12618       262.50014       236.56157
       396.63914       325.04258       250.50125
      0.46191443       312.79065       236.70457
       25.088525       316.96601       286.48619
       38.911223       276.08301       269.69169
       352.63868       266.62991       311.39601
       340.60437       273.72930       293.48934
       352.74898       245.49307       273.26503
       375.39089       244.98540       249.42195
       3.0141664       317.47692       242.05817
       23.086286       320.10525       285.53422
       398.93966       237.73962       297.77155
       12.990106       245.96170       253.35087
       31.774951       258.41769       284.78865
       363.50232       261.53732       316.87194
       351.72199       314.61938       299.98767
       367.19640       318.69041       309.21231
       383.77117       304.03103       230.47849
       348.35649       254.34379       265.89069
       389.33255       304.47531       232.76384
       337.58098       289.28368       271.33224
       2.5021233       271.81615       230.24331
       26.828272       281.78493       311.60522
       27.352006       259.53997       256.96931
       399.26379       329.69944       299.70297
       28.849100       316.31303       280.34381
       338.25251       283.00295       286.29681
       382.01866       311.36594       235.56852
       30.204424       256.36286       289.05535
       365.69637       292.08130       322.82093
       364.96394       241.83612       298.55925
       26.325199       250.66784       289.02714
       8.7187701       325.10731       258.08287
       29.185103       267.51146       305.63372
       345.96873       282.13323       250.97006
       341.15334       264.09210       271.51273
       30.117482       299.94371       254.39889
       26.961084       298.56731       247.87058
       24.292825       258.54010       305.98555
       17.504254       248.91690       254.68403
       388.45399       233.12088       289.11389
       24.906266       318.36359       265.69870
       9.4885020       271.40981       322.36226
       380.70990       232.26603       278.27206
      0.63700487       320.96918       246.49352
       340.05219       280.36865       264.01383
       396.29796       276.85783       228.31459
       342.64983       281.45536       303.63220
       397.84823       275.73288       328.54640
       14.507643       240.91500       281.90910
       345.03364       257.64311       280.88493
       388.39768       232.83063       284.02563
       7.1104147       305.81373       320.55748
       4.4843828       330.04588       294.21846
       385.41003       250.64479       317.40230
       14.523356       303.52643       239.38339
       10.625204       328.16671       285.00546
       366.48860       242.58031       299.18922
       29.718503       310.25556       287.63741
       371.91970       327.23136       298.71081
       386.93766       256.00268       234.86484
       1.2551631       265.32763       324.88814
       7.8064616       239.23098       292.61365
       346.43901       287.21413       246.86185
       372.46112       260.57525       234.32390
       385.20938       299.66468       230.64039
       342.07925       280.01221       299.60774
       29.229117       284.83689       249.30496
      0.76020056       328.63933       299.06435
       343.44659       263.90347       291.42588
       370.34375       292.02553       231.58313
       388.30086       243.24874       248.12566
       21.092839       262.72416       312.19787
       26.129923       252.74916       266.50176
       346.82038       299.06031       306.20951
       376.75173       235.67033       268.14434
       364.07137       253.57495       245.19788
       375.50608       255.67924       320.54711
       395.31446       333.88895       275.05950
       34.761037       303.17434       266.09119
       346.97293       258.22786       297.74780
       31.171856       260.99868       261.21491
